tree_hash,commith_hash,changed,insert,delete
7065c597870be03e9f453c36adeec4f337b2e322,a05209317ed4d3ae3b7109c516596ce6e43b16ec,   8 files changed, 29 insertions(+), 21 deletions(-) 
d751d14ab86dafed6a07ed3ce6763bbe69073388,bdba2a1c8545e52a8f94b3bf2924ee663380a5ef,   3 files changed, 184 insertions(+), 915 deletions(-) 
057dd67187fd4e10c61778ee50e74bcd3ab719c1,0a1f06477305e4f82dba7adb6042ac4399222369,   1 file changed, 12 insertions(+), 11 deletions(-) 
b4c0ca63520588b7ac49b32b53a659ffc607629e,53209a2f498e4b4458dcf84388cf4ecc6b4222e8,   8 files changed, 476 insertions(+), 467 deletions(-) 
03973c7b3cd1adaf8e3bd96a6a86aee727de6a8a,a1f0b865b76f9a5e15d1075bc30ba6b33b460b1c,   12 files changed, 98 insertions(+), 79 deletions(-) 
6dbf1044b030b1a73d9fff23783ecd7835dfa6f2,642881352ab26a829206cfa8c2793e7d527b0c2b,   1 file changed, 1 insertion(+) 
c70837875b1bf900daaf9f6249619b5f5af15556,231aad9ab73d1196344d93e48c6ba6cf019ffa19,   9 files changed, 212 insertions(+), 85 deletions(-) 
5662b18b65698d082d0451b5c359f495519eaae2,d16227c16b1ab272087da869dfbfbe32f9f9fc13,   1 file changed, 10 insertions(+) 
7b70e1bb3c88aaf921be238f3cb373b749361a5b,b07de84ea597efef1f5f073c551894f59dd39ccf,   2 files changed, 6 insertions(+) 
5b374246ef195a554c25a0bbcde5489cb938c0f1,65ab4e2e7e41eacfea402214718dd92b6151cc4c,   1 file changed, 84 insertions(+), 23 deletions(-) 
02d8460387e64a72e33836ead8c3ae75350e2ae3,ce24c8a09559cd53b65e3b704c2519946e23fff3,   1 file changed, 84 insertions(+), 48 deletions(-) 
b81fc44e7a57a44bfdc673693227a412ce5e1889,6a87b9712c987673f07fc67ea83234a5774b0ba9,   1 file changed, 109 insertions(+), 8 deletions(-) 
b8f1799c4fe97ca0e7a5bbc8ef1be5b0493e1ed6,4ee6a83a3ce8f0496bab8c9fbfd5e65df987f2c5,   1 file changed, 275 insertions(+) 
04e31c89744f154fcc6ddf49c9cc6ecc5fc50742,458404c1e4e5cabc2b276055a4b51c8b10f00bc8,   1 file changed, 358 insertions(+), 38 deletions(-) 
f4467b7818d99bcc8acd3dbb0969acb8a2d8e82a,e556a4d9b68857d7649e81fdfe84ba8e156f5433,   3 files changed, 344 insertions(+) 
d0fc294fc33e9fe4779442f183bb00268459766e,6eb8e56f79f98726e1ce65bd7244701aa3270b0e, 
d0fc294fc33e9fe4779442f183bb00268459766e,dfbe85b7831b83c62eb9ba67411d34631061af29,   1 file changed, 2 insertions(+) 
3a2e48cdb6ea661cea746e9300fb1430f7dceb97,1a6feb25bb716a1829e34034f41894169ae63621, 
3a2e48cdb6ea661cea746e9300fb1430f7dceb97,55d89ab7a830ecf8a0e7bf7bcdeacba8765ea694,   1 file changed, 1 insertion(+), 1 deletion(-) 
d4f3b35268f9f8f90ca428e5975dc02a834096e2,270da3b86af73a944fd5dda6deb5431ed9a1b2a7,   1 file changed, 1 insertion(+), 1 deletion(-) 
3a2e48cdb6ea661cea746e9300fb1430f7dceb97,12d83276f1c8770a19cdc85eca94db9515016208,   1 file changed, 4 insertions(+) 
a60527fe337c1512756252b170c12a32be327ff6,d240d47a4f507e9cd0daf6ce20990204cf85a987,   1 file changed, 1 insertion(+), 1 deletion(-) 
