id,login,contributions,site_admin,type
23486130,tfboyd,39,False,User
41858707,xinan-jiang,39,False,User
22941064,guschmue,39,False,User
35304641,kyscg,39,False,User
53313357,geetachavan1,38,False,User
11470826,fayeshine,38,False,User
1381301,ppwwyyxx,38,False,User
39215320,shashvatshahi1998,38,False,User
6949191,hanhanW,37,False,User
1315079,kiszk,37,False,User
229884,kirilg,37,False,User
46462797,Mbah-Javis,37,False,User
10927929,tayo,37,False,User
4828553,xunkai55,37,False,User
12689993,lxuechen,36,False,User
22990801,SSaishruthi,36,False,User
64411306,AdityaKane2001,35,False,User
856316,snnn,35,False,User
4323109,alanchiao,34,False,User
12860284,Molkree,34,False,User
4317806,wchargin,34,False,User
30507445,avijit-nervana,34,False,User
1933380,broune,33,False,User
3420362,stephanboner,33,False,User
4445535,taehoonlee,33,False,User
17214094,sanadamani,33,False,User
5387343,wangsiyu,33,False,User
15696327,andydavis1,32,False,User
1391644,ringw,32,False,User
9700541,dongjoon-hyun,32,False,User
684901,lukaszkaiser,32,False,User
49246958,pranavm-nvidia,32,False,User
49211903,yongfeng-nv,32,False,User
7938269,ngc92,32,False,User
309017,Flamefire,31,False,User
1705364,Oceania2018,31,False,User
1856674,joyalbin,30,False,User
1218874,petebu,30,False,User
63067361,richard-uhler,30,False,User
17730307,ssjhv,30,False,User
8686776,VoVAllen,30,False,User
6696956,theweiho,30,False,User
1029926,gaurav1086,30,False,User
26050398,lamarrr,30,False,User
2448933,daverim,29,False,User
25140014,denis0x0D,29,False,User
225642,lithuak,29,False,User
8585436,jeffreyadean,29,False,User
45770020,minglotus-6,29,False,User
6027221,mingxingtan,29,False,User
11082356,peterma123456789,29,False,User
34466929,rdzhabarov,29,False,User
44088501,pvarouktsis,29,False,User
10446514,gaohuazuo,29,False,User
809452,ilya-biryukov,28,False,User
12150373,hajuho,28,False,User
2233625,seemuch,28,False,User
580896,andresusanopinto,28,False,User
1088232,adarob,27,False,User
1294940,eaplatanios,27,False,User
13178240,Dayananda-V,27,False,User
10923599,DEKHTIARJonathan,27,False,User
15377492,freddan80,26,False,User
1823839,nickdesaulniers,26,False,User
1882729,ppham27,26,False,User
11607205,samjabrahams,26,False,User
66026367,Sidong-Wei,26,False,User
40995274,msteknoadam,26,False,User
37668193,nikochiko,26,False,User
30853054,amitsrivastava78,25,False,User
55985889,JakubJatczak,25,False,User
5842681,JerryShih,25,False,User
26490449,lukasfolle,25,False,User
716798,dmitriykovalev,24,False,User
43185254,goldiegadde,24,False,User
4215736,xhae,24,False,User
890531,ibab,24,False,User
904248,jeffdaily,24,False,User
33440313,pandaoxin,24,False,User
22332205,petrosmol,24,False,User
10285869,fo40225,24,False,User
3028543,Randl,24,False,User
1847575,bioothod,23,False,User
64166163,tf-marissaw,23,False,User
7589596,rajendraarora16,23,False,User
2789456,siddharth-agrawal,23,False,User
19963109,yixingfu,23,False,User
9057208,allenwang28,22,False,User
1298701,ioeric,22,False,User
43059506,HotPotatoC,22,False,User
72283908,mikedelorimier,22,False,User
8652095,lintian06,22,False,User
46677324,JaccovG,22,False,User
76661,ageron,21,False,User
1320214,brilee,21,False,User
2569867,dustinvtran,21,False,User
12950439,imransalam,21,False,User
